crop,soil_type,temperature,humidity,rainfall,risk_index,fertilizer
Potato,Sandy,23.791666666666668,68.375,0.0,0.0,High Potassium
Corn (Maize),Sandy,24.041666666666668,71.20833333333333,0.9,0.0,Balanced NPK
Corn (Maize),Sandy,23.20833333333333,77.33333333333333,0.0,0.0,Balanced NPK
Cherry,Sandy,23.08333333333333,60.25,0.0,0.0,High Potassium
Potato,Sandy,24.95833333333333,66.91666666666667,0.2,0.0,High Potassium
Corn (Maize),Sandy,25.291666666666668,69.54166666666667,0.2,0.0,Balanced NPK
Strawberry,Sandy,22.70833333333333,73.20833333333333,0.2,0.0,High Potassium
Grape,Sandy,25.70833333333333,47.5,0.0,0.0,High Potassium
Cherry,Loam,22.666666666666668,78.75,6.6,1.0,Balanced NPK
Potato,Sandy,20.20833333333333,69.83333333333333,0.3,0.0,High Potassium
Apple,Sandy,22.95833333333333,73.875,0.3,0.0,Balanced NPK
Grape,Loam,22.70833333333333,86.375,5.5,1.0,Balanced NPK
Peach,Sandy,29.0,50.54166666666666,3.0,0.0,High Potassium
Peach,Loam,21.33333333333333,81.66666666666667,0.3,0.0,Balanced NPK
Bell Pepper,Sandy,28.95833333333333,55.583333333333336,3.9,0.0,Balanced NPK
Bell Pepper,Sandy,23.45833333333333,74.91666666666667,2.1,1.0,Organic Compost
Bell Pepper,Sandy,25.95833333333333,36.625,0.0,0.0,Balanced NPK
Grape,Sandy,26.416666666666668,45.66666666666666,0.0,0.0,High Potassium
Potato,Loam,22.625,80.125,0.6,0.0,Balanced NPK
Apple,Loam,21.125,84.54166666666667,0.6,0.0,Balanced NPK
Potato,Sandy,22.58333333333333,65.70833333333333,0.0,0.0,High Potassium
Tomato,Sandy,22.375,73.625,0.0,0.0,High Potassium
Cherry,Loam,23.5,75.45833333333333,4.5,1.0,Balanced NPK
Cherry,Loam,22.625,86.20833333333333,1.4,0.0,Balanced NPK
Bell Pepper,Sandy,22.75,39.91666666666666,0.0,0.0,Balanced NPK
Peach,Sandy,25.70833333333333,63.66666666666666,0.9,0.0,Balanced NPK
Tomato,Sandy,19.166666666666668,62.25,0.0,0.0,High Potassium
Bell Pepper,Loam,22.83333333333333,80.45833333333333,0.3,0.0,High Potassium
Tomato,Sandy,18.33333333333333,41.583333333333336,0.0,0.0,High Potassium
Bell Pepper,Loam,22.541666666666668,80.45833333333333,0.0,0.0,High Potassium
Grape,Loam,28.70833333333333,55.625,15.8,0.0,Balanced NPK
Grape,Sandy,23.166666666666668,62.41666666666666,0.0,0.0,High Potassium
Grape,Sandy,24.33333333333333,70.04166666666667,1.3,0.0,High Potassium
Tomato,Loam,22.75,78.125,1.1,0.0,High Potassium
Bell Pepper,Sandy,28.666666666666668,48.583333333333336,0.9,0.0,Balanced NPK
Peach,Loam,19.75,88.75,2.6,1.0,Balanced NPK
Grape,Sandy,24.291666666666668,66.875,1.3,0.0,High Potassium
Peach,Sandy,20.95833333333333,50.66666666666666,0.0,0.0,Balanced NPK
Cherry,Sandy,28.33333333333333,40.583333333333336,0.0,0.0,High Potassium
Peach,Loam,20.70833333333333,91.79166666666669,1.8,0.0,Balanced NPK
Apple,Sandy,25.95833333333333,55.16666666666666,0.0,0.0,Balanced NPK
Tomato,Sandy,30.375,42.708333333333336,0.1,0.0,High Potassium
Strawberry,Sandy,22.70833333333333,38.208333333333336,0.0,0.0,High Potassium
Strawberry,Sandy,24.916666666666668,67.16666666666667,0.6000000000000001,0.0,High Potassium
Apple,Loam,21.416666666666668,87.66666666666667,4.8,1.0,Balanced NPK
Peach,Sandy,24.45833333333333,69.375,0.2,1.0,Organic Compost
Cherry,Sandy,23.58333333333333,42.04166666666666,0.0,0.0,High Potassium
Grape,Sandy,25.125,73.66666666666667,1.1,0.0,High Potassium
Bell Pepper,Sandy,31.0,41.41666666666666,0.3,0.0,Balanced NPK
Potato,Loam,25.0,69.875,10.2,0.0,High Phosphorus
Bell Pepper,Sandy,22.58333333333333,73.54166666666667,0.0,0.0,Balanced NPK
Peach,Loam,25.95833333333333,70.875,9.8,1.0,Balanced NPK
Grape,Sandy,24.58333333333333,59.875,0.0,0.0,High Potassium
Corn (Maize),Sandy,28.70833333333333,45.083333333333336,0.2,0.0,Balanced NPK
Corn (Maize),Sandy,24.166666666666668,74.08333333333333,1.4,0.0,Balanced NPK
Tomato,Sandy,22.83333333333333,50.583333333333336,0.0,0.0,High Potassium
Cherry,Loam,26.95833333333333,65.16666666666667,5.3,0.0,Balanced NPK
Cherry,Sandy,24.20833333333333,67.0,0.0,0.0,High Potassium
Bell Pepper,Sandy,25.416666666666668,71.91666666666667,4.1,1.0,Organic Compost
Corn (Maize),Loam,23.5,78.875,6.7,1.0,Balanced NPK
Bell Pepper,Sandy,23.166666666666668,72.95833333333333,0.6,0.0,Balanced NPK
Corn (Maize),Sandy,22.541666666666668,73.45833333333333,0.0,0.0,Balanced NPK
Grape,Sandy,22.875,78.875,0.2,0.0,High Potassium
Cherry,Sandy,25.5,63.458333333333336,0.0,0.0,High Potassium
Corn (Maize),Loam,24.625,72.33333333333333,4.0,1.0,Balanced NPK
Potato,Sandy,26.375,52.208333333333336,0.0,0.0,High Potassium
Tomato,Loam,22.83333333333333,77.54166666666667,0.9,0.0,High Potassium
Strawberry,Loam,25.0,70.95833333333333,15.8,1.0,Balanced NPK
Strawberry,Loam,23.75,78.66666666666667,10.8,1.0,Balanced NPK
Strawberry,Loam,24.20833333333333,74.79166666666667,9.6,1.0,Balanced NPK
Bell Pepper,Loam,24.58333333333333,70.95833333333333,7.4,1.0,Balanced NPK
Grape,Sandy,24.5,65.0,0.4,0.0,High Potassium
Strawberry,Sandy,26.58333333333333,60.5,0.0,0.0,High Potassium
Peach,Sandy,26.625,62.16666666666666,3.0,0.0,Balanced NPK
Potato,Loam,20.95833333333333,78.08333333333333,0.0,0.0,Balanced NPK
Potato,Sandy,22.20833333333333,65.625,0.0,0.0,High Potassium
Tomato,Loam,23.25,83.08333333333333,10.2,1.0,Balanced NPK
Corn (Maize),Sandy,28.08333333333333,36.625,0.0,0.0,Balanced NPK
Apple,Sandy,26.291666666666668,58.458333333333336,0.7000000000000001,0.0,Balanced NPK
Cherry,Loam,25.83333333333333,73.33333333333333,7.8,1.0,Balanced NPK
Tomato,Sandy,24.20833333333333,71.25,0.9,0.0,High Potassium
Tomato,Sandy,22.58333333333333,54.16666666666666,0.0,0.0,High Potassium
Potato,Sandy,18.33333333333333,41.583333333333336,0.0,0.0,High Potassium
Potato,Loam,21.166666666666668,87.08333333333333,1.3,0.0,Balanced NPK
Cherry,Sandy,28.95833333333333,39.125,0.0,0.0,High Potassium
Cherry,Sandy,30.25,30.541666666666668,0.0,0.0,High Potassium
Tomato,Sandy,23.45833333333333,68.04166666666667,0.0,0.0,High Potassium
Tomato,Sandy,25.291666666666668,69.54166666666667,0.2,0.0,High Potassium
Corn (Maize),Sandy,22.33333333333333,55.875,0.0,0.0,Balanced NPK
Cherry,Sandy,20.166666666666668,52.41666666666666,0.0,0.0,High Potassium
Corn (Maize),Sandy,23.416666666666668,52.29166666666666,0.0,0.0,Balanced NPK
Grape,Loam,29.0,53.5,8.8,0.0,Balanced NPK
Peach,Sandy,22.041666666666668,66.45833333333333,0.0,0.0,Balanced NPK
Tomato,Loam,24.0,74.5,4.3,1.0,Balanced NPK
Potato,Sandy,22.666666666666668,71.875,0.0,0.0,High Potassium
Cherry,Sandy,24.5,66.54166666666667,0.9,0.0,High Potassium
Tomato,Sandy,20.95833333333333,66.79166666666667,0.0,0.0,High Potassium
Peach,Sandy,27.25,34.916666666666664,0.0,0.0,Balanced NPK
Apple,Sandy,24.75,69.58333333333333,0.0,0.0,Balanced NPK
Peach,Loam,22.33333333333333,84.75,0.4,0.0,Balanced NPK
Apple,Sandy,23.875,58.66666666666666,0.0,1.0,Organic Compost
Bell Pepper,Sandy,22.70833333333333,78.375,0.0,0.0,Balanced NPK
Grape,Loam,22.666666666666668,84.125,0.7000000000000001,0.0,Balanced NPK
Strawberry,Loam,23.0,80.95833333333333,0.2,0.0,Balanced NPK
Bell Pepper,Loam,28.041666666666668,62.333333333333336,12.6,0.0,Balanced NPK
Corn (Maize),Sandy,25.041666666666668,67.83333333333333,0.0,0.0,Balanced NPK
Bell Pepper,Sandy,20.20833333333333,61.625,0.0,0.0,Balanced NPK
Peach,Sandy,25.08333333333333,63.958333333333336,0.0,0.0,Balanced NPK
Apple,Sandy,27.791666666666668,59.0,0.5,0.0,Balanced NPK
Potato,Sandy,30.375,35.875,0.2,0.0,High Potassium
Peach,Loam,24.125,79.54166666666667,3.8,1.0,Balanced NPK
Tomato,Sandy,22.416666666666668,73.20833333333333,0.3,0.0,High Potassium
Peach,Sandy,22.95833333333333,57.125,0.0,0.0,Balanced NPK
Strawberry,Sandy,22.95833333333333,69.91666666666667,2.1,0.0,High Potassium
Peach,Loam,21.70833333333333,84.41666666666667,2.7,1.0,Balanced NPK
Potato,Sandy,28.08333333333333,54.16666666666666,0.3,0.0,High Potassium
Cherry,Sandy,25.625,20.25,0.0,0.0,High Potassium
Apple,Sandy,23.416666666666668,73.79166666666667,0.7,0.0,Balanced NPK
Cherry,Sandy,23.916666666666668,72.125,1.5,0.0,High Potassium
Bell Pepper,Sandy,19.541666666666668,52.375,0.0,0.0,Balanced NPK
Bell Pepper,Loam,23.416666666666668,89.58333333333333,14.3,1.0,Balanced NPK
Bell Pepper,Loam,24.041666666666668,80.45833333333333,8.3,1.0,Balanced NPK
Bell Pepper,Loam,22.5,87.41666666666667,0.9,0.0,High Potassium
Peach,Loam,21.041666666666668,91.66666666666669,9.1,1.0,Balanced NPK
Peach,Sandy,24.83333333333333,67.83333333333333,3.5,0.0,Balanced NPK
Grape,Sandy,26.166666666666668,43.5,0.0,0.0,High Potassium
Apple,Loam,22.33333333333333,86.91666666666667,4.800000000000001,1.0,Balanced NPK
Grape,Loam,19.33333333333333,84.79166666666667,0.0,0.0,Balanced NPK
Tomato,Sandy,19.83333333333333,66.375,0.0,0.0,High Potassium
Potato,Sandy,24.83333333333333,50.083333333333336,0.0,0.0,High Potassium
Corn (Maize),Sandy,28.83333333333333,46.833333333333336,0.7,0.0,Balanced NPK
Strawberry,Clay,23.20833333333333,82.5,21.2,1.0,Balanced NPK
Potato,Sandy,25.625,52.75,0.0,0.0,High Potassium
Tomato,Sandy,28.58333333333333,54.125,2.9,0.0,High Potassium
Peach,Sandy,22.625,74.66666666666667,0.3,0.0,Balanced NPK
Tomato,Sandy,26.375,57.04166666666666,0.0,0.0,High Potassium
Cherry,Sandy,25.20833333333333,63.708333333333336,0.0,0.0,High Potassium
Corn (Maize),Sandy,21.666666666666668,65.75,0.0,0.0,Balanced NPK
Tomato,Loam,24.70833333333333,74.08333333333333,10.8,1.0,Balanced NPK
Cherry,Sandy,22.875,49.29166666666666,0.0,0.0,High Potassium
Potato,Sandy,28.75,52.625,2.7,0.0,High Potassium
Grape,Sandy,23.95833333333333,68.79166666666667,0.9,0.0,High Potassium
Corn (Maize),Sandy,20.041666666666668,71.45833333333333,0.0,0.0,Balanced NPK
Bell Pepper,Loam,21.20833333333333,89.5,8.0,1.0,Balanced NPK
Potato,Loam,21.416666666666668,77.125,0.3,0.0,Balanced NPK
Grape,Sandy,24.83333333333333,64.20833333333333,0.0,0.0,High Potassium
Potato,Sandy,23.83333333333333,67.54166666666667,0.6,0.0,High Potassium
Apple,Sandy,29.0,48.333333333333336,0.0,0.0,Balanced NPK
Strawberry,Sandy,22.70833333333333,75.625,0.5,1.0,Organic Compost
Grape,Sandy,28.95833333333333,39.125,0.0,0.0,High Potassium
Strawberry,Sandy,28.291666666666668,33.75,0.0,0.0,High Potassium
Bell Pepper,Loam,23.33333333333333,78.29166666666667,3.9,1.0,Balanced NPK
Apple,Sandy,23.08333333333333,75.16666666666667,0.0,0.0,Balanced NPK
Strawberry,Sandy,28.08333333333333,30.95833333333333,0.0,0.0,High Potassium
Corn (Maize),Sandy,23.58333333333333,71.70833333333333,0.0,0.0,Balanced NPK
Corn (Maize),Sandy,24.45833333333333,50.91666666666666,0.0,0.0,Balanced NPK
Potato,Sandy,20.666666666666668,64.95833333333333,0.0,0.0,High Potassium
Potato,Sandy,22.125,72.75,0.6000000000000001,1.0,Organic Compost
Grape,Sandy,19.166666666666668,57.458333333333336,0.0,0.0,High Potassium
Grape,Sandy,28.25,51.375,0.7000000000000001,0.0,High Potassium
Bell Pepper,Sandy,20.75,41.958333333333336,0.0,0.0,Balanced NPK
Potato,Sandy,22.75,65.625,0.0,0.0,High Potassium
Grape,Sandy,24.5,65.95833333333333,0.0,0.0,High Potassium
Strawberry,Sandy,29.041666666666668,39.54166666666666,0.0,0.0,High Potassium
Strawberry,Sandy,22.95833333333333,68.375,0.0,0.0,High Potassium
Bell Pepper,Sandy,20.291666666666668,69.83333333333333,0.0,0.0,Balanced NPK
Peach,Sandy,24.666666666666668,67.79166666666667,0.0,0.0,Balanced NPK
Grape,Sandy,22.33333333333333,56.91666666666666,0.0,0.0,High Potassium
Apple,Sandy,23.541666666666668,55.375,0.0,0.0,Balanced NPK
Corn (Maize),Loam,23.45833333333333,78.625,1.5,0.0,Balanced NPK
Strawberry,Sandy,24.916666666666668,56.958333333333336,0.0,0.0,High Potassium
Corn (Maize),Sandy,26.291666666666668,68.91666666666667,1.9,0.0,Balanced NPK
Corn (Maize),Sandy,27.0,61.29166666666666,2.5,0.0,Balanced NPK
Potato,Sandy,27.916666666666668,34.625,0.0,0.0,High Potassium
Strawberry,Sandy,28.75,51.125,0.6,0.0,High Potassium
Apple,Sandy,24.45833333333333,49.708333333333336,0.0,0.0,Balanced NPK
Corn (Maize),Sandy,29.33333333333333,49.04166666666666,0.2,0.0,Balanced NPK
Cherry,Loam,22.666666666666668,84.41666666666667,1.5,0.0,Balanced NPK
Cherry,Loam,21.20833333333333,83.79166666666667,0.2,0.0,Balanced NPK
Grape,Sandy,21.125,35.916666666666664,0.0,0.0,High Potassium
Corn (Maize),Sandy,24.875,71.5,1.2,0.0,Balanced NPK
Grape,Sandy,27.08333333333333,56.875,1.4,0.0,High Potassium
Cherry,Sandy,24.166666666666668,69.0,0.1,0.0,High Potassium
Grape,Sandy,20.416666666666668,61.083333333333336,0.0,0.0,High Potassium
Peach,Sandy,25.541666666666668,62.29166666666666,0.0,0.0,Balanced NPK
Potato,Loam,24.125,75.54166666666667,3.3000000000000003,1.0,Balanced NPK
Tomato,Sandy,29.70833333333333,47.91666666666666,0.3,0.0,High Potassium
Tomato,Sandy,24.0,68.125,0.5,0.0,High Potassium
Potato,Sandy,19.75,65.83333333333333,0.0,0.0,High Potassium
Grape,Sandy,30.08333333333333,40.04166666666666,0.0,0.0,High Potassium
Cherry,Sandy,21.416666666666668,74.41666666666667,0.9,0.0,High Potassium
Potato,Sandy,20.541666666666668,56.833333333333336,0.0,0.0,High Potassium
Potato,Loam,24.625,74.16666666666667,5.8,1.0,Balanced NPK
Apple,Sandy,27.166666666666668,36.875,0.0,0.0,Balanced NPK
Peach,Loam,21.58333333333333,86.95833333333333,0.4,0.0,Balanced NPK
Apple,Loam,21.25,81.16666666666667,0.4,0.0,Balanced NPK
Apple,Loam,20.45833333333333,87.91666666666667,1.9,0.0,Balanced NPK
Cherry,Loam,22.58333333333333,80.95833333333333,1.2,0.0,Balanced NPK
Cherry,Sandy,29.166666666666668,51.083333333333336,0.3,0.0,High Potassium
Cherry,Sandy,26.416666666666668,36.833333333333336,0.0,0.0,High Potassium
Peach,Sandy,21.5,71.33333333333333,0.0,0.0,Balanced NPK
Potato,Sandy,23.875,58.66666666666666,0.0,1.0,Organic Compost
Corn (Maize),Loam,22.166666666666668,84.33333333333333,2.7,1.0,Balanced NPK
Corn (Maize),Sandy,28.625,52.958333333333336,4.3,0.0,Balanced NPK
Grape,Sandy,24.041666666666668,49.208333333333336,0.0,0.0,High Potassium
Grape,Loam,24.0,76.5,8.9,1.0,Balanced NPK
Grape,Loam,18.875,74.16666666666667,0.0,0.0,Balanced NPK
Tomato,Sandy,25.166666666666668,62.583333333333336,0.0,0.0,High Potassium
Apple,Sandy,28.041666666666668,50.75,0.3,0.0,Balanced NPK
Grape,Loam,22.625,80.5,2.0,0.0,Balanced NPK
Grape,Sandy,30.166666666666668,46.583333333333336,0.6,0.0,High Potassium
Peach,Sandy,22.83333333333333,75.625,0.0,0.0,Balanced NPK
Tomato,Sandy,21.041666666666668,69.04166666666667,0.0,0.0,High Potassium
Bell Pepper,Sandy,28.125,47.0,0.0,0.0,Balanced NPK
Potato,Loam,23.791666666666668,80.0,11.8,1.0,Balanced NPK
Bell Pepper,Sandy,19.625,68.45833333333333,0.0,0.0,Balanced NPK
Peach,Loam,23.291666666666668,78.16666666666667,11.6,1.0,Balanced NPK
Strawberry,Loam,22.166666666666668,85.54166666666667,0.9,0.0,Balanced NPK
Corn (Maize),Sandy,25.291666666666668,66.20833333333333,0.3,0.0,Balanced NPK
Strawberry,Sandy,31.0,30.625,0.0,0.0,High Potassium
Peach,Clay,24.95833333333333,69.58333333333333,40.2,0.0,High Phosphorus
Cherry,Sandy,23.70833333333333,68.33333333333333,0.1,0.0,High Potassium
Potato,Sandy,25.041666666666668,65.125,1.1,0.0,High Potassium
Apple,Sandy,24.0,58.41666666666666,0.0,0.0,Balanced NPK
Peach,Loam,18.875,74.16666666666667,0.0,0.0,Balanced NPK
Potato,Sandy,27.666666666666668,54.75,1.3,0.0,High Potassium
Apple,Sandy,28.666666666666668,48.583333333333336,0.9,0.0,Balanced NPK
Potato,Sandy,29.791666666666668,35.75,0.0,0.0,High Potassium
Bell Pepper,Sandy,25.5,48.583333333333336,0.0,0.0,Balanced NPK
Peach,Sandy,29.33333333333333,44.833333333333336,0.3,0.0,Balanced NPK
Peach,Loam,23.416666666666668,79.0,2.0,0.0,Balanced NPK
Peach,Sandy,22.83333333333333,71.95833333333333,1.0,0.0,Balanced NPK
Grape,Sandy,29.166666666666668,46.833333333333336,0.0,0.0,High Potassium
Potato,Loam,23.791666666666668,72.875,5.8,1.0,Balanced NPK
Grape,Loam,27.45833333333333,62.75,7.9,0.0,Balanced NPK
Corn (Maize),Loam,22.541666666666668,90.20833333333331,8.799999999999999,1.0,Balanced NPK
Bell Pepper,Sandy,27.75,57.208333333333336,0.1,0.0,Balanced NPK
Tomato,Loam,21.875,79.66666666666667,0.6,0.0,High Potassium
Potato,Loam,23.08333333333333,81.58333333333333,2.1,1.0,Balanced NPK
Bell Pepper,Sandy,29.125,47.04166666666666,0.0,0.0,Balanced NPK
Corn (Maize),Sandy,26.25,62.79166666666666,2.4,1.0,Organic Compost
Cherry,Loam,23.291666666666668,71.33333333333333,9.4,1.0,Balanced NPK
Tomato,Loam,21.70833333333333,83.75,4.2,1.0,Balanced NPK
Bell Pepper,Loam,23.58333333333333,81.08333333333333,5.4,1.0,Balanced NPK
Strawberry,Sandy,28.375,47.333333333333336,0.7000000000000001,1.0,Organic Compost
Strawberry,Sandy,22.45833333333333,70.83333333333333,0.0,0.0,High Potassium
Corn (Maize),Sandy,21.791666666666668,55.583333333333336,0.0,0.0,Balanced NPK
Corn (Maize),Loam,21.416666666666668,86.0,10.7,1.0,Balanced NPK
Peach,Loam,23.625,79.20833333333333,3.1,1.0,Balanced NPK
Tomato,Sandy,20.58333333333333,65.375,0.0,0.0,High Potassium
Bell Pepper,Loam,23.58333333333333,79.125,2.3,1.0,Balanced NPK
Bell Pepper,Sandy,23.95833333333333,73.125,0.0,0.0,Balanced NPK
Cherry,Sandy,22.5,72.70833333333333,0.0,0.0,High Potassium
Potato,Loam,23.58333333333333,80.25,0.9,0.0,Balanced NPK
Strawberry,Loam,23.70833333333333,75.66666666666667,3.4,1.0,Balanced NPK
Peach,Sandy,27.791666666666668,45.125,0.0,0.0,Balanced NPK
Bell Pepper,Sandy,28.70833333333333,39.66666666666666,0.0,0.0,Balanced NPK
Strawberry,Loam,19.95833333333333,86.91666666666667,2.0,0.0,Balanced NPK
Grape,Sandy,29.5,48.208333333333336,0.4,0.0,High Potassium
Apple,Sandy,23.541666666666668,70.04166666666667,0.0,0.0,Balanced NPK
Apple,Loam,24.20833333333333,72.33333333333333,9.4,1.0,Balanced NPK
Cherry,Sandy,22.541666666666668,68.91666666666667,1.9,0.0,High Potassium
Cherry,Loam,23.291666666666668,78.16666666666667,11.6,1.0,Balanced NPK
Grape,Sandy,24.5,69.91666666666667,0.0,0.0,High Potassium
Strawberry,Sandy,22.75,74.20833333333333,0.2,0.0,High Potassium
Cherry,Sandy,30.166666666666668,49.583333333333336,4.9,0.0,High Potassium
Strawberry,Loam,21.25,82.45833333333333,2.1,1.0,Balanced NPK
Potato,Sandy,21.666666666666668,54.91666666666666,0.0,0.0,High Potassium
Potato,Sandy,24.666666666666668,70.58333333333333,3.2,1.0,Organic Compost
Grape,Sandy,28.08333333333333,54.16666666666666,0.3,0.0,High Potassium
Strawberry,Sandy,27.70833333333333,59.41666666666666,0.5,0.0,High Potassium
Strawberry,Sandy,23.875,36.29166666666666,0.0,0.0,High Potassium
Apple,Loam,24.875,77.29166666666667,7.2,1.0,Balanced NPK
Bell Pepper,Sandy,24.75,67.41666666666667,0.3,0.0,Balanced NPK
Bell Pepper,Sandy,25.625,33.208333333333336,0.0,0.0,Balanced NPK
Bell Pepper,Sandy,22.541666666666668,70.70833333333333,0.0,0.0,Balanced NPK
Corn (Maize),Sandy,30.25,35.125,0.0,1.0,Organic Compost
Bell Pepper,Sandy,30.25,46.458333333333336,0.0,0.0,Balanced NPK
Corn (Maize),Loam,25.83333333333333,71.875,8.2,1.0,Balanced NPK
Apple,Sandy,20.58333333333333,64.16666666666667,0.0,0.0,Balanced NPK
Bell Pepper,Sandy,23.416666666666668,62.708333333333336,0.0,0.0,Balanced NPK
Strawberry,Sandy,24.70833333333333,66.0,1.8,0.0,High Potassium
Peach,Sandy,25.70833333333333,63.66666666666666,3.1,0.0,Balanced NPK
Potato,Sandy,23.875,73.54166666666667,0.3,0.0,High Potassium
Apple,Loam,22.70833333333333,78.16666666666667,1.0,0.0,Balanced NPK
Apple,Sandy,28.08333333333333,38.875,0.0,0.0,Balanced NPK
Grape,Sandy,23.875,73.54166666666667,0.3,0.0,High Potassium
Peach,Loam,24.416666666666668,70.41666666666667,4.9,1.0,Balanced NPK
Strawberry,Sandy,25.041666666666668,65.16666666666667,0.7,0.0,High Potassium
Tomato,Sandy,24.041666666666668,68.375,1.1,0.0,High Potassium
Apple,Sandy,25.875,68.08333333333333,0.5,0.0,Balanced NPK
Cherry,Sandy,22.375,76.45833333333333,0.0,0.0,High Potassium
Corn (Maize),Sandy,26.45833333333333,51.583333333333336,0.0,1.0,Organic Compost
Corn (Maize),Loam,24.5,76.95833333333333,3.6,1.0,Balanced NPK
Strawberry,Sandy,30.291666666666668,51.583333333333336,3.4,0.0,Balanced NPK
Apple,Loam,22.416666666666668,79.16666666666667,0.7000000000000001,0.0,Balanced NPK
Tomato,Sandy,25.83333333333333,65.625,3.9,0.0,Balanced NPK
Peach,Sandy,26.33333333333333,48.41666666666666,0.0,0.0,Balanced NPK
Tomato,Sandy,29.375,47.833333333333336,0.1,0.0,High Potassium
Corn (Maize),Loam,23.33333333333333,76.20833333333333,5.5,1.0,Balanced NPK
Strawberry,Loam,19.916666666666668,78.20833333333333,0.0,0.0,Balanced NPK
Apple,Loam,22.5,90.04166666666667,6.9,1.0,Balanced NPK
Bell Pepper,Sandy,21.83333333333333,73.08333333333333,0.0,0.0,Balanced NPK
Peach,Sandy,24.5,56.16666666666666,0.0,0.0,Balanced NPK
Potato,Sandy,23.83333333333333,26.45833333333333,0.0,0.0,High Potassium
Cherry,Sandy,20.0,67.5,0.0,0.0,High Potassium
Tomato,Loam,25.58333333333333,72.625,8.299999999999999,1.0,Balanced NPK
Cherry,Sandy,30.166666666666668,30.75,0.0,0.0,High Potassium
Tomato,Sandy,20.875,66.375,0.0,0.0,High Potassium
Grape,Loam,22.166666666666668,86.25,0.2,0.0,Balanced NPK
Grape,Loam,21.875,83.91666666666667,2.0,0.0,Balanced NPK
Apple,Sandy,23.375,70.95833333333333,0.0,0.0,Balanced NPK
Apple,Sandy,30.08333333333333,45.29166666666666,0.1,0.0,Balanced NPK
Potato,Sandy,28.666666666666668,42.708333333333336,0.0,0.0,High Potassium
Corn (Maize),Loam,21.625,83.45833333333333,3.5,1.0,Balanced NPK
Peach,Sandy,21.541666666666668,57.708333333333336,0.0,0.0,Balanced NPK
Peach,Loam,23.75,78.66666666666667,10.8,1.0,Balanced NPK
Potato,Sandy,23.95833333333333,71.66666666666667,1.4,0.0,High Potassium
Bell Pepper,Loam,21.75,87.875,0.4,0.0,High Potassium
